id;year;type_of_violence;conflict_name;latitude;longitude;country;region;date_start;date_end
64991;2011;1;Spain:Basque;43,260919;-2,938764;Spain;Europe;2011-11-07;2011-11-07
66561;2011;1;United Kingdom:Northern Ireland;54,6;-7,3;United Kingdom;Europe;2011-04-02;2011-04-02
156154;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-01-17;2011-01-17
156157;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-01-20;2011-01-20
156162;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-01-25;2011-01-25
156259;2011;1;Azerbaijan:Nagorno-Karabakh;40,5;47,5;Azerbaijan;Europe;2011-03-08;2011-03-08
156260;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-03-10;2011-03-10
156261;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-02-20;2011-02-20
156262;2011;1;Azerbaijan:Nagorno-Karabakh;40;46,583333;Azerbaijan;Europe;2011-03-17;2011-03-17
156263;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-03-22;2011-03-22
156264;2011;1;Azerbaijan:Nagorno-Karabakh;40,5;47,5;Azerbaijan;Europe;2011-04-24;2011-05-01
156265;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-05-11;2011-05-11
156266;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-05-20;2011-05-20
156267;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-05-22;2011-05-22
156268;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-06-03;2011-06-03
156270;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-07-29;2011-07-29
156272;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-10-05;2011-10-05
156273;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-10-05;2011-10-05
156274;2011;1;Azerbaijan:Nagorno-Karabakh;39,983611;46,928611;Azerbaijan;Europe;2011-10-11;2011-10-11
156275;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-11-19;2011-11-19
156276;2011;1;Azerbaijan:Nagorno-Karabakh;40,5;47,5;Azerbaijan;Europe;2011-11-02;2011-11-02
156277;2011;1;Azerbaijan:Nagorno-Karabakh;40;47;Azerbaijan;Europe;2011-11-26;2011-11-26
189770;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2684;46,9169;Russia (Soviet Union);Europe;2011-05-26;2011-05-26
189840;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3058;45,7477;Russia (Soviet Union);Europe;2011-01-01;2011-01-31
189842;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-01-11;2011-01-14
189843;2011;3;Forces of the Caucasus Emirate - Civilians;43,7114;44,8061;Russia (Soviet Union);Europe;2011-01-01;2011-05-31
189844;2011;3;Forces of the Caucasus Emirate - Civilians;43,4976;43,5538;Russia (Soviet Union);Europe;2011-01-03;2011-01-03
189845;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-01-04;2011-01-04
189846;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-01-05;2011-01-05
189847;2011;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2011-01-09;2011-01-09
189848;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-01-13;2011-01-13
189850;2011;3;Forces of the Caucasus Emirate - Civilians;43,672;43,4549;Russia (Soviet Union);Europe;2011-01-15;2011-01-15
189851;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6603;46,7421;Russia (Soviet Union);Europe;2011-01-24;2011-01-27
189852;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9106;45,5446;Russia (Soviet Union);Europe;2011-01-16;2011-01-16
189853;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5318;43,5426;Russia (Soviet Union);Europe;2011-01-17;2011-01-17
189854;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9021;46,6805;Russia (Soviet Union);Europe;2011-01-19;2011-01-22
189855;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-01-24;2011-01-27
189856;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-02-01;2011-02-01
189857;2011;3;Forces of the Caucasus Emirate - Civilians;55,7558;37,6173;Russia (Soviet Union);Europe;2011-01-24;2011-01-24
189858;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5318;43,5426;Russia (Soviet Union);Europe;2011-01-28;2011-01-28
189859;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-01-31;2011-01-31
189860;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-02-01;2011-02-01
189861;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1488;45,901;Russia (Soviet Union);Europe;2011-02-15;2011-02-18
189862;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5671;43,5866;Russia (Soviet Union);Europe;2011-02-02;2011-02-05
189863;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5671;43,5866;Russia (Soviet Union);Europe;2011-02-02;2011-02-02
189864;2011;1;Russia (Soviet Union):Caucasus Emirate;44,2269;42,0468;Russia (Soviet Union);Europe;2011-02-04;2011-02-04
189865;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-02-07;2011-03-01
189866;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-02-12;2011-02-12
189867;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-02-07;2011-02-07
189868;2011;1;Russia (Soviet Union):Caucasus Emirate;41,9886;47,9784;Russia (Soviet Union);Europe;2011-03-13;2011-03-13
189869;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-02-09;2011-02-09
189870;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8625;45,756;Russia (Soviet Union);Europe;2011-02-11;2011-02-11
189871;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2038;46,8729;Russia (Soviet Union);Europe;2011-02-13;2011-02-13
189872;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-02-13;2011-02-13
189873;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-02-19;2011-02-19
189874;2011;1;Russia (Soviet Union):Caucasus Emirate;43,7114;44,8061;Russia (Soviet Union);Europe;2011-02-14;2011-02-14
189875;2011;1;Russia (Soviet Union):Caucasus Emirate;42,5648;47,565;Russia (Soviet Union);Europe;2011-02-14;2011-02-14
189876;2011;1;Russia (Soviet Union):Caucasus Emirate;44,413;41,9404;Russia (Soviet Union);Europe;2011-02-15;2011-02-15
189877;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-02-19;2011-02-19
189878;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-02-20;2011-02-20
189879;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4639;43,0418;Russia (Soviet Union);Europe;2011-02-22;2011-02-22
189880;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1488;45,901;Russia (Soviet Union);Europe;2011-02-23;2011-02-23
189881;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2038;46,8729;Russia (Soviet Union);Europe;2011-02-23;2011-02-26
189882;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1264;45,3282;Russia (Soviet Union);Europe;2011-02-25;2011-02-25
189883;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1264;45,3282;Russia (Soviet Union);Europe;2011-02-26;2011-02-26
189884;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5671;43,5866;Russia (Soviet Union);Europe;2011-02-28;2011-02-28
189885;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-03-01;2011-03-03
189886;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3476;44,702;Russia (Soviet Union);Europe;2011-03-07;2011-03-07
189887;2011;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2011-03-02;2011-03-02
189888;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-03-04;2011-03-04
189889;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5755;44,0592;Russia (Soviet Union);Europe;2011-03-05;2011-03-05
189890;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-03-08;2011-03-08
189891;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5301;43,5626;Russia (Soviet Union);Europe;2011-03-10;2011-03-10
189892;2011;1;Russia (Soviet Union):Caucasus Emirate;42,6879;46,8709;Russia (Soviet Union);Europe;2011-03-15;2011-03-15
189893;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-03-16;2011-03-16
189894;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-03-29;2011-04-01
189895;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-03-19;2011-03-19
189896;2011;1;Russia (Soviet Union):Caucasus Emirate;43,0975;45,468;Russia (Soviet Union);Europe;2011-03-22;2011-03-25
189897;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1627;45,201;Russia (Soviet Union);Europe;2011-07-27;2011-07-27
189898;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-03-28;2011-03-28
189899;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3476;44,702;Russia (Soviet Union);Europe;2011-03-28;2011-03-28
189900;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3476;44,702;Russia (Soviet Union);Europe;2011-03-28;2011-03-28
189901;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3476;44,702;Russia (Soviet Union);Europe;2011-03-30;2011-03-30
189902;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-03-31;2011-03-31
189903;2011;1;Russia (Soviet Union):Caucasus Emirate;43,208;46,6895;Russia (Soviet Union);Europe;2011-07-06;2011-07-06
189904;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3476;44,702;Russia (Soviet Union);Europe;2011-03-30;2011-03-30
189905;2011;1;Russia (Soviet Union):Caucasus Emirate;42,7443;46,0617;Russia (Soviet Union);Europe;2011-04-08;2011-04-08
189906;2011;3;Forces of the Caucasus Emirate - Civilians;44,0203;42,7536;Russia (Soviet Union);Europe;2011-04-08;2011-04-08
189907;2011;1;Russia (Soviet Union):Caucasus Emirate;43,65;45,31;Russia (Soviet Union);Europe;2011-04-09;2011-04-12
189908;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-04-14;2011-04-14
189909;2011;1;Russia (Soviet Union):Caucasus Emirate;43,0273;44,9949;Russia (Soviet Union);Europe;2011-04-11;2011-04-11
189910;2011;1;Russia (Soviet Union):Caucasus Emirate;42,1941;45,9551;Russia (Soviet Union);Europe;2011-04-11;2011-04-11
189911;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1371;45,0893;Russia (Soviet Union);Europe;2011-04-14;2011-04-14
189912;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9526;46,0671;Russia (Soviet Union);Europe;2011-06-29;2011-07-02
189913;2011;1;Russia (Soviet Union):Caucasus Emirate;42,408;47,1717;Russia (Soviet Union);Europe;2011-04-15;2011-04-18
189914;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8625;45,756;Russia (Soviet Union);Europe;2011-04-18;2011-04-18
189915;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-04-19;2011-04-19
189916;2011;1;Russia (Soviet Union):Caucasus Emirate;44,4974;40,1367;Russia (Soviet Union);Europe;2011-04-22;2011-04-22
189917;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1445;45,903;Russia (Soviet Union);Europe;2011-04-21;2011-04-21
189918;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-04-24;2011-04-24
189919;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-04-27;2011-04-27
189920;2011;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2011-04-25;2011-04-25
189921;2011;1;Russia (Soviet Union):Caucasus Emirate;42,5616;46,1739;Russia (Soviet Union);Europe;2011-04-25;2011-04-25
189922;2011;1;Russia (Soviet Union):Caucasus Emirate;42,5616;46,1739;Russia (Soviet Union);Europe;2011-04-27;2011-04-27
189923;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8916;47,6367;Russia (Soviet Union);Europe;2011-05-24;2011-05-24
189924;2011;1;Russia (Soviet Union):Caucasus Emirate;42,489312;46,051479;Russia (Soviet Union);Europe;2011-04-28;2011-04-28
189925;2011;1;Russia (Soviet Union):Caucasus Emirate;44,4974;40,1367;Russia (Soviet Union);Europe;2011-04-28;2011-04-28
189926;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-04-28;2011-04-28
189927;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9248;43,89662;Russia (Soviet Union);Europe;2011-04-29;2011-04-29
189928;2011;1;Russia (Soviet Union):Caucasus Emirate;42,4543;47,6629;Russia (Soviet Union);Europe;2011-05-01;2011-05-01
189929;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9526;46,0671;Russia (Soviet Union);Europe;2011-05-02;2011-05-02
189930;2011;1;Russia (Soviet Union):Caucasus Emirate;43,8485;46,7233;Russia (Soviet Union);Europe;2011-05-03;2011-05-03
189931;2011;1;Russia (Soviet Union):Caucasus Emirate;42,3741;47,655;Russia (Soviet Union);Europe;2011-05-04;2011-05-04
189932;2011;1;Russia (Soviet Union):Caucasus Emirate;42,330562;47,637895;Russia (Soviet Union);Europe;2011-05-04;2011-05-04
189933;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-05-24;2011-05-24
189934;2011;1;Russia (Soviet Union):Caucasus Emirate;43,943;47,0304;Russia (Soviet Union);Europe;2011-05-06;2011-05-06
189935;2011;1;Russia (Soviet Union):Caucasus Emirate;42,5651;47,8711;Russia (Soviet Union);Europe;2011-05-06;2011-05-09
189936;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-05-08;2011-05-08
189937;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9021;46,6805;Russia (Soviet Union);Europe;2011-05-08;2011-05-08
189938;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8496;47,6269;Russia (Soviet Union);Europe;2011-05-09;2011-05-12
189939;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-05-10;2011-05-10
189940;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-05-10;2011-05-10
189941;2011;1;Russia (Soviet Union):Caucasus Emirate;42,6185;47,2582;Russia (Soviet Union);Europe;2011-05-12;2011-05-12
189942;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-05-21;2011-05-21
189943;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9106;45,5446;Russia (Soviet Union);Europe;2011-05-21;2011-05-21
189944;2011;1;Russia (Soviet Union):Caucasus Emirate;42,6099;47,5894;Russia (Soviet Union);Europe;2011-05-24;2011-05-27
189945;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-05-21;2011-05-24
189946;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4;42,916667;Russia (Soviet Union);Europe;2011-05-21;2011-05-21
189947;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-05-22;2011-05-22
189948;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3036;46,8597;Russia (Soviet Union);Europe;2011-05-27;2011-05-27
189949;2011;1;Russia (Soviet Union):Caucasus Emirate;42,708;47,613;Russia (Soviet Union);Europe;2011-05-28;2011-05-28
189950;2011;1;Russia (Soviet Union):Caucasus Emirate;43,8485;46,7233;Russia (Soviet Union);Europe;2011-05-29;2011-05-29
189951;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-05-29;2011-05-29
189952;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-05-30;2011-05-30
189953;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1199;44,4291;Russia (Soviet Union);Europe;2011-06-01;2011-06-01
189954;2011;3;Government of Russia (Soviet Union) - Civilians;43,214453;46,043289;Russia (Soviet Union);Europe;2011-06-01;2011-08-22
189955;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8916;47,6367;Russia (Soviet Union);Europe;2011-06-03;2011-06-03
189956;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1217;45,4801;Russia (Soviet Union);Europe;2011-06-03;2011-06-06
189957;2011;1;Russia (Soviet Union):Caucasus Emirate;43,8485;46,7233;Russia (Soviet Union);Europe;2011-06-04;2011-06-04
189958;2011;1;Russia (Soviet Union):Caucasus Emirate;42,171;48,1245;Russia (Soviet Union);Europe;2011-06-05;2011-06-05
189959;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-06-06;2011-06-06
189960;2011;1;Russia (Soviet Union):Caucasus Emirate;42,7244;47,6818;Russia (Soviet Union);Europe;2011-06-07;2011-06-10
189961;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-06-20;2011-06-20
189962;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1217;45,4801;Russia (Soviet Union);Europe;2011-06-21;2011-06-21
189963;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2784;42,6884;Russia (Soviet Union);Europe;2011-06-07;2011-06-10
189965;2011;3;Forces of the Caucasus Emirate - Civilians;55,7558;37,6173;Russia (Soviet Union);Europe;2011-06-10;2011-06-10
189966;2011;1;Russia (Soviet Union):Caucasus Emirate;43,218;45,1342;Russia (Soviet Union);Europe;2011-06-11;2011-06-11
189967;2011;1;Russia (Soviet Union):Caucasus Emirate;42,3741;47,655;Russia (Soviet Union);Europe;2011-06-17;2011-06-20
189968;2011;1;Russia (Soviet Union):Caucasus Emirate;43,0975;45,468;Russia (Soviet Union);Europe;2011-06-19;2011-06-19
189969;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8916;47,6367;Russia (Soviet Union);Europe;2011-06-13;2011-06-13
189970;2011;3;Forces of the Caucasus Emirate - Civilians;43,05096;47,290423;Russia (Soviet Union);Europe;2011-06-14;2011-06-14
189971;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-06-16;2011-06-19
189972;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2962;46,7276;Russia (Soviet Union);Europe;2011-06-17;2011-06-17
189973;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9021;46,6805;Russia (Soviet Union);Europe;2011-06-21;2011-06-21
189974;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9021;46,6805;Russia (Soviet Union);Europe;2011-06-22;2011-06-22
189975;2011;1;Russia (Soviet Union):Caucasus Emirate;43,3982;42,9214;Russia (Soviet Union);Europe;2011-06-23;2011-06-23
189976;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4;42,916667;Russia (Soviet Union);Europe;2011-06-26;2011-06-26
189977;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-06-26;2011-06-26
189978;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8214;47,1164;Russia (Soviet Union);Europe;2011-06-24;2011-06-24
189979;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2038;46,8729;Russia (Soviet Union);Europe;2011-06-29;2011-06-29
189980;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4879;44,5895;Russia (Soviet Union);Europe;2011-07-04;2011-07-06
189981;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5671;43,5866;Russia (Soviet Union);Europe;2011-07-04;2011-07-06
189982;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4052;44,8203;Russia (Soviet Union);Europe;2011-07-05;2011-07-05
189983;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5577;43,8576;Russia (Soviet Union);Europe;2011-07-06;2011-07-06
189984;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-07-06;2011-07-06
189985;2011;1;Russia (Soviet Union):Caucasus Emirate;43,9799;46,8334;Russia (Soviet Union);Europe;2011-07-06;2011-07-07
189986;2011;1;Russia (Soviet Union):Caucasus Emirate;42,4543;47,6629;Russia (Soviet Union);Europe;2011-07-08;2011-07-08
189987;2011;3;Forces of the Caucasus Emirate - Civilians;45,5407;38,7864;Russia (Soviet Union);Europe;2011-07-09;2011-07-09
189988;2011;1;Russia (Soviet Union):Caucasus Emirate;43,0808;44,9843;Russia (Soviet Union);Europe;2011-07-12;2011-07-12
189989;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9059;46,1377;Russia (Soviet Union);Europe;2011-07-13;2011-07-18
189990;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-07-14;2011-07-14
189991;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-07-14;2011-07-14
189992;2011;1;Russia (Soviet Union):Caucasus Emirate;42,489312;46,051479;Russia (Soviet Union);Europe;2011-07-16;2011-07-16
189993;2011;1;Russia (Soviet Union):Caucasus Emirate;42,1262;48,0653;Russia (Soviet Union);Europe;2011-07-16;2011-07-16
189994;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-07-27;2011-07-27
189995;2011;1;Russia (Soviet Union):Caucasus Emirate;43,1217;45,4801;Russia (Soviet Union);Europe;2011-07-17;2011-07-17
189996;2011;1;Russia (Soviet Union):Caucasus Emirate;43,4846;43,6071;Russia (Soviet Union);Europe;2011-07-26;2011-07-26
189997;2011;1;Russia (Soviet Union):Caucasus Emirate;42,8916;47,6367;Russia (Soviet Union);Europe;2011-07-18;2011-07-18
189998;2011;1;Russia (Soviet Union):Caucasus Emirate;42,1927;46,3212;Russia (Soviet Union);Europe;2011-07-18;2011-07-18
189999;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2386;45,1714;Russia (Soviet Union);Europe;2011-07-24;2011-07-27
190000;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-07-21;2011-07-21
190001;2011;1;Russia (Soviet Union):Caucasus Emirate;42,1152;48,1939;Russia (Soviet Union);Europe;2011-07-24;2011-07-24
190002;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-07-28;2011-07-28
190003;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-07-30;2011-07-30
190004;2011;1;Russia (Soviet Union):Caucasus Emirate;43,5577;43,8576;Russia (Soviet Union);Europe;2011-08-02;2011-08-02
190005;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-08-04;2011-08-04
190006;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-08-05;2011-08-05
190007;2011;1;Russia (Soviet Union):Caucasus Emirate;42,5651;47,8711;Russia (Soviet Union);Europe;2011-08-05;2011-08-05
190008;2011;1;Russia (Soviet Union):Caucasus Emirate;43,187861;44,746127;Russia (Soviet Union);Europe;2011-08-15;2011-08-15
190009;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6571;43,5316;Russia (Soviet Union);Europe;2011-08-05;2011-08-05
190010;2011;1;Russia (Soviet Union):Caucasus Emirate;42,195556;45,891667;Russia (Soviet Union);Europe;2011-08-08;2011-08-11
190011;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-08-11;2011-08-11
190012;2011;1;Russia (Soviet Union):Caucasus Emirate;42,6203;47,2884;Russia (Soviet Union);Europe;2011-08-09;2011-08-09
190013;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2505;46,5851;Russia (Soviet Union);Europe;2011-08-12;2011-08-12
190014;2011;1;Russia (Soviet Union):Caucasus Emirate;43,316667;45,683333;Russia (Soviet Union);Europe;2011-08-15;2011-08-18
190015;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-08-15;2011-08-16
190016;2011;1;Russia (Soviet Union):Caucasus Emirate;43,318;45,6982;Russia (Soviet Union);Europe;2011-08-15;2011-08-18
190017;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-08-16;2011-08-16
190018;2011;1;Russia (Soviet Union):Caucasus Emirate;42,18888;45,9786;Russia (Soviet Union);Europe;2011-09-17;2011-09-17
190019;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-08-18;2011-08-18
190020;2011;1;Russia (Soviet Union):Caucasus Emirate;43,7155;43,9009;Russia (Soviet Union);Europe;2011-08-16;2011-08-16
190021;2011;1;Russia (Soviet Union):Caucasus Emirate;43,208;46,6895;Russia (Soviet Union);Europe;2011-08-17;2011-08-17
190022;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6468;43,3969;Russia (Soviet Union);Europe;2011-08-23;2011-08-26
190023;2011;1;Russia (Soviet Union):Caucasus Emirate;43,2275;44,7646;Russia (Soviet Union);Europe;2011-09-17;2011-09-17
190024;2011;1;Russia (Soviet Union):Caucasus Emirate;42,059;48,2908;Russia (Soviet Union);Europe;2011-08-26;2011-08-26
190025;2011;1;Russia (Soviet Union):Caucasus Emirate;42,0626;48,2548;Russia (Soviet Union);Europe;2011-08-26;2011-08-26
190026;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-08-26;2011-08-26
190027;2011;1;Russia (Soviet Union):Caucasus Emirate;42,9849;47,5046;Russia (Soviet Union);Europe;2011-09-18;2011-09-18
190028;2011;1;Russia (Soviet Union):Caucasus Emirate;43,6819;43,535;Russia (Soviet Union);Europe;2011-08-31;2011-08-31
